store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Selma,,4186 Buffalo Rd,,Selma,NC,27576,United States,,35.5522919,-78.299110412598,,,0
Raleigh,,1325 Hodges Street,,Raleigh,NC,27604,United States,,35.8130778,-78.614448547363,,,0
Fayetteville,,2881 Bridgewood,,Fayetteville,NC,28306,United States,,34.9988993,-78.895545959473,,,0
Greensboro,,7301 Cessna Drive,,Greensboro,NC,27409,United States,,36.08367574,-79.953102111816,,,0
Greensboro,,210 W. Meadowview Dr.,,Greensboro,NC,27406,United States,,36.03991218,-79.794708251953,,,0
High Point,,1210 East Trinity,,High Point,NC,27260,United States,,35.92588329,-80.015403747559,,,0
Kernersville,,765 Indeneer Dr,,Kernersville,NC,27284,United States,,36.10143444,-80.062690734863,,,0
Raleigh,,1061 Corporation Pkwy,,Raleigh,NC,27613,United States,,35.79226037,-78.568817138672,,,0
Raleigh,,3350 Durham Dr.,,Raleigh,NC,27603,United States,,35.72876636,-78.645484924316,,,0
Raleigh,,8711 Fleet Service Dr.,,Raleigh,NC,27613,United States,,35.88177881,-78.571876525879,,,0
Rocky Mount,,2483 N. Church St.,,Rocky Mount,NC,27804,United States,,35.97470618,-77.784103393555,,,0
Winston Salem,,2521 Empire Drive,,Winston Salem,NC,27103,United States,,36.0432186,-80.321426391602,,,0
Youngsville,,160 Jeffrey Way,,Youngsville,NC,27596,United States,,36.03298684,-78.493812561035,,,0
Richmond,,4110 West Clay St,,Richmond,VA,23230,United States,,37.57637605,-77.483932495117,,,0
Sandston,,6050 Audobon Dr,,Sandston,VA,23150,United States,,37.52523778,-77.325019836426,,,0
Ashland,,10437 Success St.,,Ashland,VA,23005,United States,,37.73047224,-77.469253540039,,,0
Richmond,,211 Maury Street,,Richmond,VA,23224,United States,,37.52258934,-77.433471679688,,,0
Norfolk,,4545 Progress Rd,,Norfolk,VA,23501,United States,,36.86396739,-76.233169555664,,,0
Chesapeake,,4021 Holland Blvd.,,Chesapeake,VA,23323,United States,,36.77888297,-76.377929687500,,,0
Hampton,,220 Aberdeen Rd,,Hampton,VA,23661,United States,,37.00565609,-76.402603149414,,,0
Chester,,12320 Old Stage Rd.,,Chester,VA,23836,United States,,37.36012316,-77.397911071777,,,0
Virginia Beach,,617 Wesley Dr.,,Virginia Beach,VA,23423,United States,,36.83534213,-76.062652587891,,,0
Troy,,141 Zion Park Rd.,,Troy,VA,22974,United States,,37.96725158,-78.214614868164,,,0
Midlothian,,12701 Spectrim Lane,,Midlothian,VA,23112,United States,,37.45539817,-77.629295349121,,,0
Chesapeake,,3741 South Military Hwy,,Chesapeake,VA,23320,United States,,36.77234667,-76.369369506836,,,0
Hampton,,1802 W. Pembroke Ave.,,Hampton,VA,23661,United States,,37.01364936,-76.385757446289,,,0
Portsmouth,,2401 Turnpike Rd.,,Portsmouth,VA,23704,United States,,36.83129107,-76.329620361328,,,0
Newport News,,651 Turnberry Blvd.,,Newport News,VA,23608,United States,,37.13616734,-76.516014099121,,,0
Petersburg,,699 East Bank St.,,Petersburg,VA,23803,United States,,37.23286681,-77.393829345703,,,0
Chesterfield,,3904 Bellson Park Rd.,,Chesterfield,VA,23112,United States,,37.429841,-77.612831115723,,,0
Glen Allen,,8414 Brook Road,,Glen Allen,VA,23060,United States,,37.63672555,-77.459274291992,,,0
Charlottesville,,1176 River Rd.,,Charlottesville,VA,22901,United States,,38.038522,-78.456428527832,,,0
Richmond,,1643 Commerce Rd.,,Richmond,VA,23234,United States,,37.50276991,-77.431167602539,,,0
Doswell,,16424 Washington Hwy,,Doswell,VA,23048,United States,,37.86017583,-77.463737487793,,,0
Richmond,,1802 Ellen Rd.,,Richmond,VA,23230,United States,,37.57461605,-77.465492248535,,,0
Richmond,,1625 N. Hamilton St.,,Richmond,VA,23230,United States,,37.57091901,-77.478164672852,,,0
Chesterfield,,11101 Ironbridge Rd.,,Chesterfield,VA,23832,United States,,37.39900668,-77.511520385742,,,0
Ashland,,10380 Leadbetter Rd.,,Ashland,VA,23005,United States,,37.6931413,-77.441474914551,,,0
Powhatan,,3366 Anderson Hwy.,,Powhatan,VA,23140,United States,,37.5109716,-77.775444030762,,,0
Rockville,,2130 Ashland Rd.,,Rockville,VA,23146,United States,,37.6968361,-77.660530090332,,,0
Richmond,,11001 Trade Rd.,,Richmond,VA,23236,United States,,37.50049327,-77.599472045898,,,0
Richmond,,5101 Robins Rd.,,Richmond,VA,23231,United States,,37.51687722,-77.348106384277,,,0
Richmond,,9150 Burge Ave.,,Richmond,VA,23237,United States,,37.40212648,-77.423011779785,,,0
Gum Spring,,300 Cross County Rd. Rte 522,,Gum Spring,VA,23065,United States,,37.79507203,-77.933883666992,,,0
Manquin,,1418 Richmond Hwy.,,Manquin,VA,23106,United States,,37.69695853,-77.169006347656,,,0
Varina,,3275 New Market Rd.,,Varina,VA,23231,United States,,37.4337557,-77.330108642578,,,0
Bealeton,,11432 Luck Stone Rd,,Bealeton,VA,22712,United States,,38.56560254,-77.759666442871,,,0
Fredericksburg,,440 Kings Hwy,,Fredericksburg,VA,22405,United States,,38.28700311,-77.437393188477,,,0
Leesburg,,42708 Cochran Mill,,Leesburg,VA,20175,United States,,39.0834142,-77.516387939453,,,0
Fredericksburg,,4901 Massaponax Church,,Fredericksburg,VA,22407,United States,,38.19485617,-77.503639221191,,,0
Fredericksburg,,14 Utah Place,,Fredericksburg,VA,22405,United States,,38.38898777,-77.440933227539,,,0
Fredericksburg,,4804 Jefferson Davis Hwy,,Fredericksburg,VA,22408,United States,,38.25950992,-77.496238708496,,,0
Fredericksburg,,4907 Plank Rd.,,Fredericksburg,VA,22407,United States,,38.29016094,-77.546173095703,,,0
Staunton,,1205-B Richmond Ave.,,Staunton,VA,24401,United States,,38.14957744,-79.071693420410,,,0
Staunton,,495 Statler Blvd.,,Staunton,VA,24401,United States,,38.15724186,-79.062904357910,,,0
Fairfield,,5788 N. Lee Hwy,,Fairfield,VA,24435,United States,,37.88248581,-79.283149719238,,,0
