33.091298,-85.5237565
31.5660845,-85.2535255
33.598986,-86.970882
34.200605,-87.1771925
32.881167,-87.741808
33.2199895,-86.8156395
34.266639,-86.2102625
32.9209845,-85.93698
33.7687815,-85.8846055
33.136185,-88.168791
33.9069315,-86.5208425
34.0277935,-86.321673
31.312713,-86.4704135
34.910874,-87.270368
33.6756995,-85.8437615
34.326578,-86.504726
34.984602,-86.8383615
33.6906315,-86.5059795
31.5981855,-85.7126275
34.0893885,-87.201609
31.185669,-85.237039
33.2691875,-85.8353115
33.8375485,-86.2612735
34.7631805,-86.977309
31.0852355,-87.485975
34.004398,-86.1022275
32.627885,-85.493418
32.4310685,-86.6563335
31.1806135,-85.278661
30.9309545,-88.0219245
31.3018435,-86.3220815
34.2667545,-86.6123295
31.773271,-85.2895125
34.0280995,-85.7891345
31.811575,-85.838413
30.8759255,-87.7752965
30.4117175,-88.260545
34.2685295,-87.7172905
31.733034,-87.2060105
33.935559,-88.0218425
34.4748625,-87.8664705
33.6503075,-87.9279325
32.4604975,-88.1298045
30.491949,-88.111947
32.307706,-86.817039
33.6634445,-87.61128
33.375341,-86.963631
32.66046,-86.711938
33.531089,-86.8501295
31.0103455,-85.742527
34.07711,-86.586028
32.499579,-86.1854525
31.6635095,-85.5043765
34.1883835,-86.149953
32.771564,-88.023421
33.262149,-86.332206
32.0710345,-87.2913455
31.582292,-86.2569335
33.2177475,-86.8807865
32.9457085,-87.1769205
31.1044645,-87.0816375
34.9514575,-85.740732
33.4373435,-86.943306
34.0265625,-87.782383
34.1109285,-86.246641
33.4350095,-86.6860895
33.632612,-86.904172
33.242043,-87.3201215
34.364894,-85.5344415
31.7148325,-85.822412
31.0163805,-88.0201515
32.0971655,-88.2193715
33.124354,-86.733938
31.15624,-88.0113605
32.00395,-87.2938045
32.800221,-85.653684
33.892066,-87.519126
33.646735,-86.9312485
34.110569,-86.1177385
31.3442235,-87.8385525
31.2353715,-86.521072
33.261897,-88.095107
31.301615,-87.0274715
32.1851545,-87.4695125
34.2221555,-85.590855
33.6459585,-86.684313
34.15551,-85.688041
32.9648165,-87.1220065
31.468635,-88.2370295
33.326081,-86.635365
34.758695,-87.9684245
30.772358,-88.0749255
33.283054,-86.3458845
33.668526,-85.721859
30.9242205,-88.207227
31.092678,-88.2451275
32.843718,-86.6205465
33.699359,-86.6038995
31.2463725,-85.7073545
31.883453,-85.4618275
33.9964165,-86.568824
31.705132,-85.6107745
33.1691535,-87.3487515
34.0736955,-85.872882
31.166349,-85.910333
31.764997,-88.0862305
33.2435475,-87.679947
34.2686245,-85.865301
33.9415875,-86.899693
31.29249,-85.1135865
33.1923825,-86.6075015
33.468398,-87.0380255
32.5019525,-86.3330805
33.765746,-87.1885585
31.0551945,-85.3050715
33.821686,-86.71744
34.6716135,-87.3216215
31.2009845,-85.307254
30.887546,-88.0067555
34.2850905,-85.9901915
32.4402835,-88.3747845
34.1747805,-86.8380735
31.713117,-88.293297
32.7856675,-85.3041045
32.837625,-85.762277
31.291599,-85.6969075
30.623047,-87.880183
30.2558285,-88.1894245
33.0556275,-85.636631
32.3509205,-87.6415825
32.583902,-86.3908415
34.578674,-87.0002765
31.22051,-88.326194
33.4415825,-85.672369
32.499379,-87.8282235
34.0292755,-88.169562
34.0438635,-86.886848
33.7278885,-87.085539
31.228877,-85.4078165
34.148007,-87.4004445
34.1706405,-86.320952
31.499953,-86.3745095
33.4986405,-86.5447535
34.6061805,-85.911538
31.091547,-87.0548795
34.187761,-86.79377
32.6418115,-86.039828
33.526841,-86.957995
33.8181265,-85.4566135
34.0776655,-86.1611245
31.4119585,-86.070873
30.401084,-87.575271
33.9204235,-87.618518
34.928419,-86.976041
32.542414,-86.3355805
32.7276685,-88.315762
32.4422355,-86.068755
31.3242675,-85.8339605
32.691954,-88.124868
33.413992,-88.2159325
31.90525,-85.1643425
31.033013,-85.8410555
32.844542,-87.9001385
34.3287115,-86.7561885
31.438363,-86.966403
31.424136,-87.3407535
33.475702,-86.9230015
31.1766115,-88.0727035
30.513512,-87.880277
34.2491395,-86.687651
34.38324,-86.906621
32.458027,-87.593395
33.6935505,-87.830907
33.167588,-86.422387
32.2095265,-85.8799625
33.0172835,-85.3517215
31.0161445,-87.255806
31.021595,-86.310012
34.8353255,-87.645939
30.4007455,-87.676466
33.5747215,-86.90093
32.6480795,-87.8670095
31.9856885,-86.557866
34.4649525,-85.6897085
31.3497265,-85.7110675
32.457399,-85.806077
32.980553,-85.2953595
31.435164,-87.403783
31.341284,-88.413154
33.730227,-85.4321355
31.792566,-87.738534
33.629758,-86.794392
34.450077,-85.903202
34.01324,-86.022326
32.8162835,-88.1597545
34.0015485,-86.233773
31.4093315,-86.483037
34.015585,-86.750738
33.677555,-86.8107325
34.267023,-85.5585005
32.867172,-88.313677
31.0446355,-85.878578
31.6375335,-86.750809
34.357892,-86.0034255
31.878392,-88.3188825
33.8823115,-87.708166
33.947695,-85.9366535
31.6677935,-86.173241
33.0841215,-85.783079
34.113733,-86.862518
33.0607385,-86.051816
33.321989,-87.907644
31.146499,-85.095876
32.1453445,-86.695262
31.7179905,-86.1250775
33.4540795,-85.328742
30.472046,-88.348658
34.4968015,-86.237725
33.6489805,-86.6444635
33.65841,-86.9670735
32.701921,-87.592384
31.856917,-86.6381465
31.30104,-85.449379
31.7070435,-87.7751905
33.9802905,-87.885223
30.990339,-88.240962
30.279652,-87.8126895
34.3709595,-86.245236
34.702584,-86.3767905
33.941479,-87.8700855
34.2660135,-87.8308435
33.0550735,-85.936114
31.4096935,-85.1382605
34.2308065,-87.625251
34.115149,-87.977042
34.567644,-85.642673
34.060102,-86.7628145
33.3210055,-86.431521
31.104305,-85.690018
34.4428265,-86.9465035
34.8563995,-86.749319
34.560553,-87.4133305
33.893914,-86.7631175
32.1821775,-86.578724
34.925792,-86.5664185
31.353939,-85.3573315
31.356226,-86.4668665
33.6475605,-85.555823
33.2907935,-86.891635
34.635293,-85.7408075
33.8894045,-86.424238
33.396195,-86.648044
34.6392875,-87.184126
32.878354,-86.1170355
31.4781125,-88.1520525
33.6113515,-85.8583185
34.337066,-87.9307985
33.989216,-85.867318
33.1274525,-86.125765
33.525485,-85.640684
34.170288,-86.6116755
34.7188645,-85.9643895
33.2254815,-87.4829525
32.6316895,-86.3257125
33.4577755,-86.8083415
33.3677445,-86.766702
31.2384925,-86.3207185
33.423867,-87.0156805
32.8408035,-85.238061
34.7015745,-86.6719325
32.240051,-85.413894
34.906321,-86.087405
34.700214,-85.662824
33.3617815,-86.7434425
33.5452135,-86.6542125
34.0372345,-86.147817
31.5369625,-87.894909
32.8847845,-85.82089
33.8071165,-85.7482895
33.8497125,-87.282565
32.9688495,-86.72049
34.2993905,-86.550815
33.9044295,-87.5602515
32.976554,-86.0347655
33.5769295,-87.9897525
34.858223,-87.535552
33.785663,-86.8006805
31.2885565,-85.33597
31.2200655,-86.1703685
32.46033,-85.0861385
32.8998015,-85.4003105
34.391026,-85.97605
33.2801945,-87.1375125
32.823682,-85.2269295
34.5355915,-86.0919055
33.538023,-86.5630495
34.184644,-85.776643
34.6985085,-87.529047
31.4937,-87.9699725
34.987469,-87.1514645
31.30966,-85.7681595
34.960198,-87.371479
31.243358,-86.459004
33.5772615,-86.1273665
32.301966,-87.7900955
33.3213545,-85.75003
33.4285855,-86.9286035
32.181675,-88.2971545
34.5922855,-87.670602
32.5982365,-88.191199
32.6049745,-85.5953275
31.013058,-86.350043
33.8951845,-86.627937
34.103207,-85.9587105
31.7822245,-85.561652
32.2765475,-86.6130775
30.671383,-87.7337625
31.7192015,-86.269034
34.0613355,-87.5519585
33.519981,-86.938799
33.4018345,-88.238148
31.262757,-88.026579
31.54345,-86.7244205
33.148201,-88.1753695
34.7121135,-86.7782185
31.0356345,-85.399041
30.4006315,-87.7758635
31.1936265,-88.0035575
31.141159,-85.523504
32.7829255,-86.8771555
32.6748665,-86.468815
33.6712585,-86.4647915
32.6361265,-87.316676
33.554984,-87.000913
33.3927455,-86.7028325
31.377001,-87.4287065
33.136266,-88.30013
34.567752,-85.589298
34.869805,-86.571292
33.4579165,-86.9262905
31.311564,-85.49206
32.0765035,-85.5242895
33.1936705,-86.2663215
32.5084695,-86.3762925
33.1919435,-85.92962
33.5594385,-88.08182
31.6249825,-88.328284
33.5371165,-86.9396375
30.6868985,-88.1128415
31.5100125,-87.3338595
33.1278025,-86.855759
